symbol,time,id,direction,entry,stop,r0,reason,exit,exit_reason,stop_mode,be_armed,tsl_active,be_price,wave_frame,adapt_params,be_floor,stop_trace,last_logged_stop,last_logged_mode,r_realized,r_tsl,r_be,r_sl
BTCUSDT,2025-01-01T23:49:00+00:00,0,SHORT,94690.57,94567.472259,1e-09,wavegate_momentum,94567.472259,TSL,TSL,True,True,94690.57,event,"{'wave': {'atr_mult0': 1.321702838063439, 'atr_window': 144, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9086811352253756, 'range_atr_min': 0.9043405676126879}, 'risk': {'be_trigger_r': 0.45, 'tsl_start_r': 0.9, 'tsl_atr_mult': 1.8}}",94567.472259,"[{'time': '2025-01-01T23:50:00+00:00', 'price': 94642.94, 'stop': 94567.472259, 'mode': 'TSL', 'r': 47630000000.004654, 'tsl_active': True, 'be_armed': True}]",94567.472259,TSL,123097741000.00504,123097741000.00504,0.0,0.0
BTCUSDT,2025-01-02T02:31:00+00:00,1,SHORT,94956.0,94832.5572,80.88000000000466,wavegate_momentum,94832.5572,TSL,TSL,True,True,94956.0,event,"{'wave': {'atr_mult0': 2.056260434056761, 'atr_window': 306, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.2025041736227045, 'range_atr_min': 1.0512520868113524}, 'risk': {'be_trigger_r': 0.6386477462437397, 'tsl_start_r': 1.1829716193656092, 'tsl_atr_mult': 2.3659432387312185}}",94832.5572,"[{'time': '2025-01-02T02:33:00+00:00', 'price': 94845.56, 'stop': 94832.5572, 'mode': 'TSL', 'r': 1.3654797230464388, 'tsl_active': True, 'be_armed': True}]",94832.5572,TSL,1.526246290801153,1.526246290801153,0.0,0.0
BTCUSDT,2025-01-02T10:49:00+00:00,2,LONG,96683.74,96616.0,67.74000000000524,wavegate_momentum,96616.0,SL,INIT,False,False,96683.74,event,"{'wave': {'atr_mult0': 1.5787979966611019, 'atr_window': 201, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.0115191986644407, 'range_atr_min': 0.9557595993322204}, 'risk': {'be_trigger_r': 0.4523372287145242, 'tsl_start_r': 0.9035058430717864, 'tsl_atr_mult': 1.8070116861435728}}",96616.0,[],96616.0,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-02T18:31:00+00:00,3,SHORT,96790.0,97113.44,323.4400000000023,wavegate_momentum,97113.44,SL,INIT,False,False,96790.0,event,"{'wave': {'atr_mult0': 2.2265442404006675, 'atr_window': 343, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.270617696160267, 'range_atr_min': 1.0853088480801336}, 'risk': {'be_trigger_r': 0.6022537562604341, 'tsl_start_r': 1.128380634390651, 'tsl_atr_mult': 2.256761268781302}}",97113.44,[],97113.44,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-03T16:01:00+00:00,4,LONG,97645.21,98040.76449049747,263.6100000000006,wavegate_momentum,98040.76449049747,TSL,TSL,True,True,97645.21,event,"{'wave': {'atr_mult0': 2.3, 'atr_window': 360, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.3, 'range_atr_min': 1.1}, 'risk': {'be_trigger_r': 0.65, 'tsl_start_r': 1.2, 'tsl_atr_mult': 2.4}}",97772.14877300001,"[{'time': '2025-01-03T16:23:00+00:00', 'price': 98004.99, 'stop': 97772.14877300001, 'mode': 'TSL', 'r': 1.3648192405447368, 'tsl_active': True, 'be_armed': True}, {'time': '2025-01-03T16:24:00+00:00', 'price': 98289.31, 'stop': 98040.76449049747, 'mode': 'TSL', 'r': 2.4433822692613703, 'tsl_active': True, 'be_armed': True}]",98040.76449049747,TSL,1.5005291548024198,1.5005291548024198,0.0,0.0
BTCUSDT,2025-01-03T17:16:00+00:00,5,LONG,98029.99,98157.428987,148.69000000000233,wavegate_momentum,98157.428987,BE,BE,True,False,98029.99,event,"{'wave': {'atr_mult0': 2.246577629382304, 'atr_window': 348, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.2786310517529216, 'range_atr_min': 1.0893155258764609}, 'risk': {'be_trigger_r': 0.65, 'tsl_start_r': 1.2, 'tsl_atr_mult': 2.4}}",98157.428987,"[{'time': '2025-01-03T17:24:00+00:00', 'price': 98183.81, 'stop': 98157.428987, 'mode': 'BE', 'r': 1.0345013114532922, 'tsl_active': False, 'be_armed': True}]",98157.428987,BE,0.8570783980092768,0.0,0.8570783980092768,0.0
BTCUSDT,2025-01-04T23:24:00+00:00,6,SHORT,98214.35,98208.83,1e-09,wavegate_momentum,98208.83,SL,INIT,False,False,98214.35,event,"{'wave': {'atr_mult0': 1.3383973288814692, 'atr_window': 148, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9153589315525876, 'range_atr_min': 0.9076794657762939}, 'risk': {'be_trigger_r': 0.517779632721202, 'tsl_start_r': 1.001669449081803, 'tsl_atr_mult': 2.003338898163606}}",98208.83,[],98208.83,INIT,5520000000.004074,0.0,0.0,5520000000.004074
BTCUSDT,2025-01-05T03:42:00+00:00,7,SHORT,98111.37,97983.82521899999,40.65000000000873,wavegate_momentum,97983.82521899999,TSL,TSL,True,True,98111.37,event,"{'wave': {'atr_mult0': 1.303338898163606, 'atr_window': 140, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9013355592654424, 'range_atr_min': 0.9006677796327213}, 'risk': {'be_trigger_r': 0.45901502504173625, 'tsl_start_r': 0.9135225375626044, 'tsl_atr_mult': 1.8270450751252088}}",97983.82521899999,"[{'time': '2025-01-05T03:46:00+00:00', 'price': 98069.0, 'stop': 97983.82521899999, 'mode': 'TSL', 'r': 1.0423124231238927, 'tsl_active': True, 'be_armed': True}]",97983.82521899999,TSL,3.1376329889293175,3.1376329889293175,0.0,0.0
BTCUSDT,2025-01-06T23:36:00+00:00,8,LONG,102093.9,102226.62207,93.89999999999418,wavegate_momentum,102226.62207,TSL,TSL,True,True,102093.9,event,"{'wave': {'atr_mult0': 1.303338898163606, 'atr_window': 140, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9013355592654424, 'range_atr_min': 0.9006677796327213}, 'risk': {'be_trigger_r': 0.5358096828046744, 'tsl_start_r': 1.0287145242070117, 'tsl_atr_mult': 2.0574290484140234}}",102226.62207,"[{'time': '2025-01-06T23:44:00+00:00', 'price': 102199.98, 'stop': 102226.62207, 'mode': 'TSL', 'r': 1.1297124600639863, 'tsl_active': True, 'be_armed': True}]",102226.62207,TSL,1.4134405750799965,1.4134405750799965,0.0,0.0
BTCUSDT,2025-01-08T21:07:00+00:00,9,SHORT,93924.65,93802.54795499999,211.2100000000064,wavegate_momentum,93802.54795499999,BE,BE,True,False,93924.65,event,"{'wave': {'atr_mult0': 1.4569282136894826, 'atr_window': 174, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.962771285475793, 'range_atr_min': 0.9313856427378965}, 'risk': {'be_trigger_r': 0.6383138564273789, 'tsl_start_r': 1.1824707846410685, 'tsl_atr_mult': 2.364941569282137}}",93802.54795499999,"[{'time': '2025-01-08T21:16:00+00:00', 'price': 93740.42, 'stop': 93802.54795499999, 'mode': 'BE', 'r': 0.8722598361819532, 'tsl_active': False, 'be_armed': True}]",93802.54795499999,BE,0.5781073102599461,0.0,0.5781073102599461,0.0
BTCUSDT,2025-01-09T00:20:00+00:00,10,LONG,95077.09,95027.16,49.929999999993015,wavegate_momentum,95027.16,SL,INIT,False,False,95077.09,event,"{'wave': {'atr_mult0': 1.301669449081803, 'atr_window': 140, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9006677796327213, 'range_atr_min': 0.9003338898163606}, 'risk': {'be_trigger_r': 0.5334724540901503, 'tsl_start_r': 1.0252086811352255, 'tsl_atr_mult': 2.050417362270451}}",95027.16,[],95027.16,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-09T00:27:00+00:00,11,SHORT,94883.29,94995.09,111.80000000000291,wavegate_momentum,94995.09,SL,INIT,False,False,94883.29,event,"{'wave': {'atr_mult0': 1.303338898163606, 'atr_window': 140, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9013355592654424, 'range_atr_min': 0.9006677796327213}, 'risk': {'be_trigger_r': 0.5131051752921536, 'tsl_start_r': 0.9946577629382304, 'tsl_atr_mult': 1.9893155258764608}}",94995.09,[],94995.09,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-09T02:32:00+00:00,12,SHORT,94364.0,94241.3268,72.33000000000175,wavegate_momentum,94241.3268,TSL,TSL,True,True,94364.0,event,"{'wave': {'atr_mult0': 1.5804674457429049, 'atr_window': 201, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.012186978297162, 'range_atr_min': 0.956093489148581}, 'risk': {'be_trigger_r': 0.455008347245409, 'tsl_start_r': 0.9075125208681135, 'tsl_atr_mult': 1.815025041736227}}",94241.3268,"[{'time': '2025-01-09T02:33:00+00:00', 'price': 94279.06, 'stop': 94241.3268, 'mode': 'TSL', 'r': 1.1743398313286364, 'tsl_active': True, 'be_armed': True}]",94241.3268,TSL,1.6960210147933328,1.6960210147933328,0.0,0.0
BTCUSDT,2025-01-09T21:01:00+00:00,13,SHORT,91811.64,91946.0,134.36000000000058,wavegate_momentum,91946.0,SL,INIT,False,False,91811.64,event,"{'wave': {'atr_mult0': 1.7824707846410683, 'atr_window': 246, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.0929883138564274, 'range_atr_min': 0.9964941569282137}, 'risk': {'be_trigger_r': 0.582220367278798, 'tsl_start_r': 1.098330550918197, 'tsl_atr_mult': 2.196661101836394}}",91946.0,[],91946.0,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-10T19:17:00+00:00,14,LONG,94895.12,95018.483656,252.36000000000058,wavegate_momentum,95018.483656,BE,BE,True,False,94895.12,event,"{'wave': {'atr_mult0': 1.8041736227045075, 'atr_window': 250, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.101669449081803, 'range_atr_min': 1.0008347245409015}, 'risk': {'be_trigger_r': 0.5581803005008348, 'tsl_start_r': 1.0622704507512521, 'tsl_atr_mult': 2.1245409015025043}}",95018.483656,"[{'time': '2025-01-10T19:25:00+00:00', 'price': 95050.01, 'stop': 95018.483656, 'mode': 'BE', 'r': 0.6137660485021361, 'tsl_active': False, 'be_armed': True}]",95018.483656,BE,0.48883997463940826,0.0,0.48883997463940826,0.0
BTCUSDT,2025-01-11T17:51:00+00:00,15,SHORT,94123.07,94159.57,36.5,wavegate_momentum,94159.57,SL,INIT,False,False,94123.07,event,"{'wave': {'atr_mult0': 2.28330550918197, 'atr_window': 356, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.293322203672788, 'range_atr_min': 1.096661101836394}, 'risk': {'be_trigger_r': 0.6122704507512521, 'tsl_start_r': 1.143405676126878, 'tsl_atr_mult': 2.286811352253756}}",94159.57,[],94159.57,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-11T18:07:00+00:00,16,SHORT,94132.63,94159.57,26.94000000000233,wavegate_momentum,94159.57,SL,INIT,False,False,94132.63,event,"{'wave': {'atr_mult0': 2.2165275459098495, 'atr_window': 341, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.2666110183639399, 'range_atr_min': 1.08330550918197}, 'risk': {'be_trigger_r': 0.5919031719532555, 'tsl_start_r': 1.112854757929883, 'tsl_atr_mult': 2.225709515859766}}",94159.57,[],94159.57,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-12T00:22:00+00:00,17,SHORT,94568.1,94445.16147,47.2899999999936,wavegate_momentum,94445.16147,TSL,TSL,True,True,94568.1,event,"{'wave': {'atr_mult0': 1.6956594323873122, 'atr_window': 227, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.058263772954925, 'range_atr_min': 0.9791318864774625}, 'risk': {'be_trigger_r': 0.46268781302170287, 'tsl_start_r': 0.9190317195325542, 'tsl_atr_mult': 1.8380634390651085}}",94445.16147,"[{'time': '2025-01-12T00:24:00+00:00', 'price': 94515.92, 'stop': 94445.16147, 'mode': 'TSL', 'r': 1.1034045252699225, 'tsl_active': True, 'be_armed': True}]",94445.16147,TSL,2.599672869528782,2.599672869528782,0.0,0.0
BTCUSDT,2025-01-12T02:31:00+00:00,18,SHORT,94510.49,94531.32,20.830000000001746,wavegate_momentum,94531.32,SL,INIT,False,False,94510.49,event,"{'wave': {'atr_mult0': 1.301669449081803, 'atr_window': 140, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9006677796327213, 'range_atr_min': 0.9003338898163606}, 'risk': {'be_trigger_r': 0.4743739565943239, 'tsl_start_r': 0.9365609348914858, 'tsl_atr_mult': 1.8731218697829717}}",94531.32,[],94531.32,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-12T05:37:00+00:00,19,SHORT,94563.22,94440.287814,29.319999999992433,wavegate_momentum,94440.287814,BE,BE,True,False,94563.22,event,"{'wave': {'atr_mult0': 1.301669449081803, 'atr_window': 140, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9006677796327213, 'range_atr_min': 0.9003338898163606}, 'risk': {'be_trigger_r': 0.65, 'tsl_start_r': 1.2, 'tsl_atr_mult': 2.4}}",94440.287814,"[{'time': '2025-01-12T05:39:00+00:00', 'price': 94537.52, 'stop': 94440.287814, 'mode': 'BE', 'r': 0.8765347885403725, 'tsl_active': False, 'be_armed': True}]",94440.287814,BE,4.192775784448744,0.0,4.192775784448744,0.0
BTCUSDT,2025-01-12T05:40:00+00:00,20,SHORT,94510.73,94550.25044235039,39.5204423503892,wavegate_momentum,94550.25044235039,SL,INIT,False,False,94510.73,event,"{'wave': {'atr_mult0': 1.303338898163606, 'atr_window': 140, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9013355592654424, 'range_atr_min': 0.9006677796327213}, 'risk': {'be_trigger_r': 0.65, 'tsl_start_r': 1.2, 'tsl_atr_mult': 2.4}}",94550.25044235039,[],94550.25044235039,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-12T18:31:00+00:00,21,SHORT,95058.68,94935.103716,95.80137900165573,wavegate_momentum,94935.103716,BE,BE,True,False,95058.68,event,"{'wave': {'atr_mult0': 1.7791318864774623, 'atr_window': 245, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.091652754590985, 'range_atr_min': 0.9958263772954925}, 'risk': {'be_trigger_r': 0.4957429048414024, 'tsl_start_r': 0.9686143572621035, 'tsl_atr_mult': 1.937228714524207}}",94935.103716,"[{'time': '2025-01-12T18:36:00+00:00', 'price': 94994.85, 'stop': 94935.103716, 'mode': 'BE', 'r': 0.6662743340978842, 'tsl_active': False, 'be_armed': True}]",94935.103716,BE,1.2899217661351143,0.0,1.2899217661351143,0.0
BTCUSDT,2025-01-12T19:43:00+00:00,22,SHORT,94724.47,94754.28,29.80999999999767,wavegate_momentum,94754.28,SL,INIT,False,False,94724.47,event,"{'wave': {'atr_mult0': 1.4202003338898164, 'atr_window': 166, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9480801335559266, 'range_atr_min': 0.9240400667779634}, 'risk': {'be_trigger_r': 0.6399833055091819, 'tsl_start_r': 1.184974958263773, 'tsl_atr_mult': 2.369949916527546}}",94754.28,[],94754.28,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-13T00:23:00+00:00,23,LONG,94542.75,94665.655575,42.88999999999942,wavegate_momentum,94665.655575,TSL,TSL,True,True,94542.75,event,"{'wave': {'atr_mult0': 1.7874791318864773, 'atr_window': 247, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.094991652754591, 'range_atr_min': 0.9974958263772955}, 'risk': {'be_trigger_r': 0.4740400667779633, 'tsl_start_r': 0.936060100166945, 'tsl_atr_mult': 1.87212020033389}}",94665.655575,"[{'time': '2025-01-13T00:24:00+00:00', 'price': 94631.78, 'stop': 94665.655575, 'mode': 'TSL', 'r': 2.075775238983447, 'tsl_active': True, 'be_armed': True}]",94665.655575,TSL,2.8655997901608465,2.8655997901608465,0.0,0.0
BTCUSDT,2025-01-13T07:15:00+00:00,24,SHORT,93606.06,93484.372122,104.16999999999825,wavegate_momentum,93484.372122,BE,BE,True,False,93606.06,event,"{'wave': {'atr_mult0': 1.557095158597663, 'atr_window': 196, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.0028380634390652, 'range_atr_min': 0.9514190317195326}, 'risk': {'be_trigger_r': 0.6399833055091819, 'tsl_start_r': 1.184974958263773, 'tsl_atr_mult': 2.369949916527546}}",93484.372122,"[{'time': '2025-01-13T07:22:00+00:00', 'price': 93537.55, 'stop': 93484.372122, 'mode': 'BE', 'r': 0.6576749544014199, 'tsl_active': False, 'be_armed': True}]",93484.372122,BE,1.1681662474800714,0.0,1.1681662474800714,0.0
BTCUSDT,2025-01-14T02:39:00+00:00,25,LONG,95151.35,95105.83,45.520000000004075,wavegate_momentum,95105.83,SL,INIT,False,False,95151.35,event,"{'wave': {'atr_mult0': 1.313355592654424, 'atr_window': 142, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9053422370617696, 'range_atr_min': 0.9026711185308849}, 'risk': {'be_trigger_r': 0.4760434056761269, 'tsl_start_r': 0.9390651085141903, 'tsl_atr_mult': 1.8781302170283807}}",95105.83,[],95105.83,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-15T03:38:00+00:00,26,LONG,97176.93,97303.26000899999,204.33044537971728,wavegate_momentum,97303.26000899999,BE,BE,True,False,97176.93,event,"{'wave': {'atr_mult0': 1.8809682804674457, 'atr_window': 267, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.1323873121869783, 'range_atr_min': 1.0161936560934892}, 'risk': {'be_trigger_r': 0.46736227045075124, 'tsl_start_r': 0.9260434056761269, 'tsl_atr_mult': 1.8520868113522537}}",97303.26000899999,"[{'time': '2025-01-15T03:58:00+00:00', 'price': 97279.35, 'stop': 97303.26000899999, 'mode': 'BE', 'r': 0.5012468886351258, 'tsl_active': False, 'be_armed': True}]",97303.26000899999,BE,0.6182632684289033,0.0,0.6182632684289033,0.0
BTCUSDT,2025-01-15T15:49:00+00:00,27,LONG,99476.83,99285.51,191.32000000000698,wavegate_momentum,99285.51,SL,INIT,False,False,99476.83,event,"{'wave': {'atr_mult0': 2.3, 'atr_window': 360, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.3, 'range_atr_min': 1.1}, 'risk': {'be_trigger_r': 0.65, 'tsl_start_r': 1.2, 'tsl_atr_mult': 2.4}}",99285.51,[],99285.51,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-15T17:23:00+00:00,28,SHORT,99084.0,99214.67,130.66999999999825,wavegate_momentum,99214.67,SL,INIT,False,False,99084.0,event,"{'wave': {'atr_mult0': 2.118030050083472, 'atr_window': 319, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.227212020033389, 'range_atr_min': 1.0636060100166946}, 'risk': {'be_trigger_r': 0.6199499165275459, 'tsl_start_r': 1.1549248747913188, 'tsl_atr_mult': 2.3098497495826376}}",99214.67,[],99214.67,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-15T21:52:00+00:00,29,LONG,99810.49,99619.26,191.23000000001048,wavegate_momentum,99619.26,SL,INIT,False,False,99810.49,event,"{'wave': {'atr_mult0': 1.3818030050083472, 'atr_window': 157, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.932721202003339, 'range_atr_min': 0.9163606010016695}, 'risk': {'be_trigger_r': 0.575542570951586, 'tsl_start_r': 1.0883138564273789, 'tsl_atr_mult': 2.1766277128547578}}",99619.26,[],99619.26,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-16T03:16:00+00:00,30,SHORT,99653.69,99680.42,26.729999999995925,wavegate_momentum,99680.42,SL,INIT,False,False,99653.69,event,"{'wave': {'atr_mult0': 1.5470784641068447, 'atr_window': 194, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.998831385642738, 'range_atr_min': 0.949415692821369}, 'risk': {'be_trigger_r': 0.4506677796327212, 'tsl_start_r': 0.9010016694490818, 'tsl_atr_mult': 1.8020033388981636}}",99680.42,[],99680.42,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-16T03:19:00+00:00,31,SHORT,99586.21,99456.747927,94.20999999999185,wavegate_momentum,99456.747927,BE,BE,True,False,99586.21,event,"{'wave': {'atr_mult0': 1.562103505843072, 'atr_window': 197, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.0048414023372287, 'range_atr_min': 0.9524207011686144}, 'risk': {'be_trigger_r': 0.4523372287145242, 'tsl_start_r': 0.9035058430717864, 'tsl_atr_mult': 1.8070116861435728}}",99456.747927,"[{'time': '2025-01-16T03:20:00+00:00', 'price': 99515.45, 'stop': 99456.747927, 'mode': 'BE', 'r': 0.7510879949051633, 'tsl_active': False, 'be_armed': True}]",99456.747927,BE,1.3741861055091138,0.0,1.3741861055091138,0.0
BTCUSDT,2025-01-17T01:32:00+00:00,32,LONG,100282.61,100412.977393,149.37819333039806,wavegate_momentum,100412.977393,BE,BE,True,False,100282.61,event,"{'wave': {'atr_mult0': 1.308347245409015, 'atr_window': 141, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.903338898163606, 'range_atr_min': 0.901669449081803}, 'risk': {'be_trigger_r': 0.45801335559265444, 'tsl_start_r': 0.9120200333889816, 'tsl_atr_mult': 1.8240400667779633}}",100412.977393,"[{'time': '2025-01-17T01:33:00+00:00', 'price': 100395.34, 'stop': 100412.977393, 'mode': 'BE', 'r': 0.7546616911523167, 'tsl_active': False, 'be_armed': True}]",100412.977393,BE,0.8727337645036557,0.0,0.8727337645036557,0.0
BTCUSDT,2025-01-17T01:35:00+00:00,33,LONG,100539.27,100669.971051,159.2936506170372,wavegate_momentum,100669.971051,TSL,TSL,True,True,100539.27,event,"{'wave': {'atr_mult0': 1.3383973288814692, 'atr_window': 148, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 0.9153589315525876, 'range_atr_min': 0.9076794657762939}, 'risk': {'be_trigger_r': 0.45734557595993325, 'tsl_start_r': 0.9110183639398999, 'tsl_atr_mult': 1.8220367278797998}}",100669.971051,"[{'time': '2025-01-17T01:36:00+00:00', 'price': 100760.33, 'stop': 100669.971051, 'mode': 'TSL', 'r': 1.3877514837766816, 'tsl_active': True, 'be_armed': True}]",100669.971051,TSL,0.8205038336036307,0.8205038336036307,0.0,0.0
BTCUSDT,2025-01-17T04:11:00+00:00,34,SHORT,100983.73,101188.05650003972,204.3265000397223,wavegate_momentum,101188.05650003972,SL,INIT,False,False,100983.73,event,"{'wave': {'atr_mult0': 1.7991652754590985, 'atr_window': 249, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.0996661101836394, 'range_atr_min': 0.9998330550918197}, 'risk': {'be_trigger_r': 0.4957429048414024, 'tsl_start_r': 0.9686143572621035, 'tsl_atr_mult': 1.937228714524207}}",101188.05650003972,[],101188.05650003972,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-17T14:03:00+00:00,35,LONG,102661.6,102632.28,29.320000000006985,wavegate_momentum,102632.28,SL,INIT,False,False,102661.6,event,"{'wave': {'atr_mult0': 2.298330550918197, 'atr_window': 359, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.2993322203672788, 'range_atr_min': 1.0996661101836396}, 'risk': {'be_trigger_r': 0.46135225375626043, 'tsl_start_r': 0.9170283806343906, 'tsl_atr_mult': 1.8340567612687813}}",102632.28,[],102632.28,INIT,-1.0,0.0,0.0,-1.0
BTCUSDT,2025-01-18T04:12:00+00:00,36,SHORT,103599.77,103600.0,0.22999999999592546,wavegate_momentum,103600.0,SL,INIT,False,False,103599.77,event,"{'wave': {'atr_mult0': 1.6906510851419032, 'atr_window': 225, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 60}, 'trigger': {'zscore_k': 1.0562604340567612, 'range_atr_min': 0.9781302170283807}, 'risk': {'be_trigger_r': 0.45, 'tsl_start_r': 0.9, 'tsl_atr_mult': 1.8}}",103600.0,[],103600.0,INIT,-1.0,0.0,0.0,-1.0
