ts_open,ts_close,symbol,side,entry,exit,qty,pnl,exit_type,entry_reason
1742488080000,1742501760000,BTCUSDT,SHORT,84120.01,84324.73635100506,0.046900000000000004,-15.526709815034334,TSL,donchian_breakout
1742518260000,1742526420000,BTCUSDT,LONG,84520.0,84520.0,0.1183,-14.998074,BE,donchian_breakout
1742531280000,1742536020000,BTCUSDT,LONG,84676.7,84358.32831052555,0.11800000000000001,-52.52745936346579,TSL,donchian_breakout
1742552160000,1742560800000,BTCUSDT,LONG,84282.23,83782.82443220947,0.11860000000000001,-74.17888693170156,TSL,donchian_breakout
1742571660000,1742582220000,BTCUSDT,SHORT,83657.64,84342.56698897318,0.076,-61.63046296033318,TSL,donchian_breakout
1742589480000,1742596080000,BTCUSDT,LONG,84137.55,84273.7463120896,0.1119,1.1064492798336918,TSL,donchian_breakout
1742600340000,1742603160000,BTCUSDT,SHORT,84076.5,84204.41422599228,0.1189,-30.215451996585074,TSL,donchian_breakout
1742626800000,1742629800000,BTCUSDT,LONG,84366.83,84271.87928024308,0.11850000000000001,-26.23942557847642,TSL,donchian_breakout
1742661000000,1742672880000,BTCUSDT,LONG,84149.99,84208.57424115128,0.1188,-8.040940225115552,TSL,donchian_breakout
1742683860000,1742688360000,BTCUSDT,SHORT,83958.83,83876.84527450129,0.11910000000000001,-5.227540886998377,TSL,donchian_breakout
1742695740000,1742697120000,BTCUSDT,SHORT,84006.17,84154.60097040652,0.11900000000000001,-32.67163428748509,TSL,donchian_breakout
1742698320000,1742702400000,BTCUSDT,LONG,84265.65,84155.79910189165,0.11860000000000001,-28.009404413262775,TSL,donchian_breakout
1742720460000,1742722800000,BTCUSDT,LONG,84358.5,84362.6403070681,0.11850000000000001,-14.504464957221163,TSL,donchian_breakout
1742724780000,1742724900000,BTCUSDT,SHORT,84314.32,84333.97541510063,0.11860000000000001,-17.332398108107633,TSL,donchian_breakout
1742771820000,1742780160000,BTCUSDT,LONG,85599.52,85599.52,0.1168,-14.997035904,BE,donchian_breakout
1742812260000,1742817660000,BTCUSDT,LONG,87482.52,87384.51314776998,0.11180000000000001,-25.619766808757646,TSL,donchian_breakout
1742848680000,1742893380000,BTCUSDT,SHORT,88160.71,86778.01767677696,0.1034,129.40388788992905,TSL,donchian_breakout
1742902560000,1742939700000,BTCUSDT,LONG,87437.01,87892.05557372079,0.08270000000000001,26.75748365449978,TSL,donchian_breakout
1743028080000,1743035460000,BTCUSDT,SHORT,86765.19,87122.4568476521,0.1051,-51.25543945100105,TSL,donchian_breakout
1743064500000,1743072420000,BTCUSDT,LONG,87489.99,87185.62986149883,0.11420000000000001,-49.71889465797118,TSL,donchian_breakout
1743091620000,1743116460000,BTCUSDT,LONG,87154.11,87282.13214133863,0.09240000000000001,-0.2591857207052044,TSL,donchian_breakout
1743159240000,1743165000000,BTCUSDT,SHORT,85028.26,85506.21296352237,0.11760000000000001,-71.2484090256138,TSL,donchian_breakout
1743202500000,1743215040000,BTCUSDT,LONG,84396.23,84210.43198658981,0.1184,-36.97075637217469,TSL,donchian_breakout
1743220080000,1743226260000,BTCUSDT,LONG,84252.0,83926.20931811407,0.11860000000000001,-53.59822659051799,TSL,donchian_breakout
1743245160000,1743254340000,BTCUSDT,SHORT,83189.77,82690.12908738374,0.0936,35.12162050494775,TSL,donchian_breakout
1743254700000,1743266640000,BTCUSDT,LONG,82778.53,82340.01798142449,0.1208,-67.93199229103838,TSL,donchian_breakout
1743274140000,1743287640000,BTCUSDT,LONG,82616.86,82441.29374949032,0.09680000000000001,-28.978035011550446,TSL,donchian_breakout
1743287940000,1743289020000,BTCUSDT,SHORT,82389.55,82389.55,0.1213,-14.9907786225,BE,donchian_breakout
1743312660000,1743315420000,BTCUSDT,LONG,83216.98,82913.40141412454,0.12010000000000001,-51.42398226951923,TSL,donchian_breakout
1743324720000,1743329880000,BTCUSDT,LONG,83364.09,83364.09,0.1199,-14.9930315865,BE,donchian_breakout
1743364920000,1743368580000,BTCUSDT,SHORT,82531.43,82670.18268361624,0.1211,-31.807386457916508,TSL,donchian_breakout
1743379200000,1743394680000,BTCUSDT,LONG,82444.89,81574.16502015317,0.0734,-72.94046249961643,TSL,donchian_breakout
1743396960000,1743406620000,BTCUSDT,LONG,81801.89,81801.89,0.1222,-14.994286437000001,BE,donchian_breakout
1743417600000,1743427920000,BTCUSDT,LONG,81869.6,81901.78400446908,0.0873,-7.913267777542265,TSL,donchian_breakout
1743432600000,1743442980000,BTCUSDT,LONG,83723.42,82903.03903238315,0.0388,-36.679611501375966,TSL,donchian_breakout
1743445740000,1743450720000,BTCUSDT,LONG,83350.0,82468.39303880872,0.049600000000000005,-49.89614949613131,TSL,donchian_breakout
1743473640000,1743507600000,BTCUSDT,LONG,82845.09,83842.70421771369,0.1207,105.32262350648426,TSL,donchian_breakout
1743509280000,1743516060000,BTCUSDT,LONG,84074.85,83383.65108380624,0.1189,-97.11666296958735,TSL,donchian_breakout
1743520380000,1743544500000,BTCUSDT,LONG,84671.44,85184.79413306736,0.0361,13.933226664578951,TSL,donchian_breakout
1743552060000,1743582360000,BTCUSDT,SHORT,85133.78,84509.34468967907,0.1174,58.37162830275079,TSL,donchian_breakout
1743668100000,1743676800000,BTCUSDT,LONG,83696.39,83225.79202623626,0.08070000000000001,-48.080221549871695,TSL,donchian_breakout
1743731700000,1743744960000,BTCUSDT,SHORT,82813.68,83154.73889229595,0.1075,-50.04503469500682,TSL,donchian_breakout
1743746400000,1743761400000,BTCUSDT,LONG,83231.62,83813.87950656716,0.12010000000000001,54.88274337066225,TSL,donchian_breakout
1743797580000,1743801480000,BTCUSDT,SHORT,83808.99,84190.80614158844,0.049600000000000005,-25.187673039253657,TSL,donchian_breakout
1743804900000,1743815160000,BTCUSDT,SHORT,84088.0,83953.41679000709,0.1189,1.01685032590815,TSL,donchian_breakout
1743816180000,1743822420000,BTCUSDT,LONG,84175.02,83871.8243209369,0.0979,-42.02169652454311,TSL,donchian_breakout
1743832560000,1743840300000,BTCUSDT,SHORT,83670.81,83579.66457117007,0.11950000000000001,-4.097945038264689,TSL,donchian_breakout
1743843900000,1743849420000,BTCUSDT,LONG,83575.82,83685.56555220457,0.11960000000000001,-1.8777782403669123,TSL,donchian_breakout
1743854280000,1743870960000,BTCUSDT,SHORT,83443.48,82778.01734642086,0.1198,64.78742436220412,TSL,donchian_breakout
1743884880000,1743905460000,BTCUSDT,LONG,83042.33,83424.5487911728,0.12040000000000001,30.98718330236174,TSL,donchian_breakout
1743915480000,1743918000000,BTCUSDT,LONG,83493.84,83338.33414450794,0.1197,-33.59140933622209,TSL,donchian_breakout
1743927900000,1743931200000,BTCUSDT,SHORT,82844.01,83052.18865402298,0.1207,-40.14491692372917,TSL,donchian_breakout
1743956280000,1743980820000,BTCUSDT,SHORT,82392.29,77732.29978767,0.10060000000000001,456.71361506091813,TP,donchian_breakout
1743991080000,1743997440000,BTCUSDT,LONG,79229.06,77435.68907220851,0.049100000000000005,-93.82369193914622,TSL,donchian_breakout
1744042860000,1744058460000,BTCUSDT,SHORT,77812.58,79001.81497599542,0.0245,-32.017721419571785,TSL,donchian_breakout
1744065720000,1744074000000,BTCUSDT,LONG,79933.0,78936.9871993701,0.0947,-105.60615306048733,SL,donchian_breakout
1744080840000,1744112100000,BTCUSDT,SHORT,79985.14,79689.72431957486,0.0728,12.788013943101387,TSL,donchian_breakout
1744133160000,1744173840000,BTCUSDT,SHORT,76724.01,76614.04423502607,0.0347,-0.17481081687139777,TSL,donchian_breakout
1744176420000,1744196460000,BTCUSDT,LONG,76750.01,76788.77530002414,0.0613,-4.682632762688781,TSL,donchian_breakout
1744222680000,1744242780000,BTCUSDT,LONG,82666.66,82585.75161281993,0.0171,-3.5028955997135878,TSL,donchian_breakout
1744255920000,1744263660000,BTCUSDT,SHORT,81503.99,82219.65182077193,0.067,-56.176454993213056,TSL,donchian_breakout
1744295640000,1744299540000,BTCUSDT,LONG,81625.38,79292.2996393301,0.0335,-82.20124878337998,TSL,donchian_breakout
1744318080000,1744322580000,BTCUSDT,LONG,79948.01,79548.43895916603,0.125,-64.8991721941675,TSL,donchian_breakout
1744338180000,1744373520000,BTCUSDT,LONG,80531.99,81891.23184093725,0.0592,73.25552593374744,TSL,donchian_breakout
1744406400000,1744406460000,BTCUSDT,LONG,84051.98,84051.98,0.1189,-14.990670633,BE,donchian_breakout
1744410660000,1744415700000,BTCUSDT,SHORT,83405.07,83558.68955507898,0.1198,-33.40531649448454,TSL,donchian_breakout
1744435080000,1744449180000,BTCUSDT,LONG,83443.51,83551.7209371215,0.08020000000000001,-1.3662459837231813,TSL,donchian_breakout
1744453080000,1744456740000,BTCUSDT,SHORT,83440.78,83628.47446550816,0.1198,-37.49696948160356,TSL,donchian_breakout
1744477800000,1744482300000,BTCUSDT,SHORT,84518.86,84943.35917315705,0.1183,-65.25378758061714,TSL,donchian_breakout
1744498260000,1744505280000,BTCUSDT,SHORT,85358.6,85358.6,0.11710000000000001,-14.993238090000002,BE,donchian_breakout
1744516200000,1744516440000,BTCUSDT,LONG,85558.82,85558.82,0.1168,-14.989905264,BE,donchian_breakout
1744531140000,1744537140000,BTCUSDT,SHORT,84413.1,84791.04684891315,0.1184,-59.77423515149921,TSL,donchian_breakout
1744570920000,1744589700000,BTCUSDT,SHORT,84584.61,84238.64894508052,0.1182,25.926414786000763,TSL,donchian_breakout
1744648860000,1744666260000,BTCUSDT,LONG,84591.22,84876.89375287322,0.0519,8.229921446289486,TSL,donchian_breakout
1744669320000,1744680720000,BTCUSDT,SHORT,84456.0,85009.73478361158,0.0918,-62.50056897539474,TSL,donchian_breakout
1744694520000,1744709760000,BTCUSDT,LONG,85725.59,85606.63468966223,0.0878,-21.726503243470404,TSL,donchian_breakout
1744800600000,1744810260000,BTCUSDT,LONG,83983.63,83592.2539875328,0.11900000000000001,-61.529893129485494,TSL,donchian_breakout
1744834800000,1744846620000,BTCUSDT,LONG,84515.34,84202.68339979427,0.1145,-50.28784098301256,TSL,donchian_breakout
1744865160000,1744877700000,BTCUSDT,LONG,84075.78,84698.15327840218,0.1189,58.949767301918286,TSL,donchian_breakout
1744879680000,1744890000000,BTCUSDT,SHORT,84536.29,84536.29,0.1182,-14.988284217,BE,donchian_breakout
1744900440000,1744907460000,BTCUSDT,SHORT,83945.97,84985.43584576077,0.08560000000000001,-99.82367265242002,TSL,donchian_breakout
1744913280000,1744924260000,BTCUSDT,LONG,85240.78,84947.9323522509,0.11380000000000001,-47.85166891311287,TSL,donchian_breakout
1744925220000,1744926360000,BTCUSDT,SHORT,84900.0,85027.72696597228,0.1177,-30.03383399285863,TSL,donchian_breakout
1744932060000,1744940460000,BTCUSDT,LONG,84934.55,84934.55,0.1177,-14.9951948025,BE,donchian_breakout
1744942020000,1744959900000,BTCUSDT,SHORT,84864.68,84656.92179812316,0.1178,9.496682662226373,TSL,donchian_breakout
1744967760000,1744977540000,BTCUSDT,SHORT,84538.0,84654.09411356186,0.1182,-28.721203366179488,TSL,donchian_breakout
1744988520000,1744992120000,BTCUSDT,LONG,84598.75,84316.44553858251,0.1182,-48.342719424042286,TSL,donchian_breakout
1744994880000,1744998000000,BTCUSDT,SHORT,84451.3,84570.36727470621,0.1184,-29.106689379208625,TSL,donchian_breakout
1745011860000,1745011920000,BTCUSDT,LONG,84530.09,84530.09,0.1183,-14.9998644705,BE,donchian_breakout
1745022540000,1745024940000,BTCUSDT,SHORT,84364.46,84557.88446334522,0.11850000000000001,-37.93377227058816,TSL,donchian_breakout
1745036880000,1745038680000,BTCUSDT,LONG,85014.98,85014.98,0.11760000000000001,-14.996642472000001,BE,donchian_breakout
1745060580000,1745061300000,BTCUSDT,LONG,85267.01,85194.27691369022,0.11720000000000001,-23.507864835218896,SL,donchian_breakout
1745064120000,1745065200000,BTCUSDT,LONG,85235.43,85235.43,0.1173,-14.9971739085,BE,donchian_breakout
1745066460000,1745066820000,BTCUSDT,LONG,85324.72,85266.15384139722,0.11710000000000001,-21.84024066750689,SL,donchian_breakout
1745087640000,1745089320000,BTCUSDT,LONG,85313.02,85062.4016675884,0.11720000000000001,-44.348468123220435,SL,donchian_breakout
1745091780000,1745094720000,BTCUSDT,SHORT,85089.85,85221.20062358673,0.11750000000000001,-30.442359607643702,TSL,donchian_breakout
1745111460000,1745117520000,BTCUSDT,LONG,85248.79,85212.92968906813,0.1173,-19.202784261953493,TSL,donchian_breakout
1745119020000,1745123220000,BTCUSDT,SHORT,85179.62,85208.15611306197,0.1173,-18.337150665715857,TSL,donchian_breakout
1745127000000,1745128200000,BTCUSDT,SHORT,85141.42,85149.76352695478,0.1174,-15.973668774039211,TSL,donchian_breakout
1745128740000,1745145780000,BTCUSDT,SHORT,85088.54,84246.60868220875,0.11750000000000001,84.00426986285116,TP,donchian_breakout
1745151720000,1745154600000,BTCUSDT,LONG,84349.97,84296.53352983155,0.11850000000000001,-21.320679716175523,TSL,donchian_breakout
1745193480000,1745227560000,BTCUSDT,LONG,85186.55,87373.23328269848,0.1173,241.31700212623582,TSL,donchian_breakout
1745239320000,1745242020000,BTCUSDT,SHORT,87181.65,87181.65,0.11470000000000001,-14.9996028825,BE,donchian_breakout
1745276220000,1745282160000,BTCUSDT,LONG,87158.98,87158.98,0.11470000000000001,-14.995702509000003,BE,donchian_breakout
1745293260000,1745313060000,BTCUSDT,LONG,88270.01,88344.51564311063,0.11320000000000001,-6.560534426976213,TSL,donchian_breakout
1745344680000,1745355060000,BTCUSDT,LONG,91467.05,91185.51783271942,0.0711,-29.75688527332954,TSL,donchian_breakout
1745355420000,1745356920000,BTCUSDT,SHORT,91065.83,91572.23335862259,0.10980000000000001,-70.64333329434243,TSL,donchian_breakout
1745369220000,1745380740000,BTCUSDT,SHORT,92998.0,93194.25167459773,0.0597,-20.052983042214812,TSL,donchian_breakout
1745423760000,1745435640000,BTCUSDT,LONG,93042.4,93355.15311362667,0.047400000000000005,8.198064572715067,TSL,donchian_breakout
1745439300000,1745444460000,BTCUSDT,LONG,93707.65,93549.43856949211,0.08950000000000001,-26.729555100683022,TSL,donchian_breakout
1745459700000,1745465700000,BTCUSDT,LONG,93517.99,92972.17822115881,0.10690000000000001,-73.29912839525474,TSL,donchian_breakout
1745477760000,1745486220000,BTCUSDT,SHORT,92367.9,92367.9,0.1082,-14.99131017,BE,donchian_breakout
1745488380000,1745501460000,BTCUSDT,SHORT,92249.02,92847.4621175311,0.10840000000000001,-79.91946953652652,TSL,donchian_breakout
1745533860000,1745547060000,BTCUSDT,LONG,93579.99,93582.96996563698,0.09770000000000001,-13.423223248749855,TSL,donchian_breakout
1745563980000,1745577420000,BTCUSDT,LONG,93612.56,93612.56,0.1068,-14.996732112,BE,donchian_breakout
1745600700000,1745613600000,BTCUSDT,LONG,95429.68,94826.34284194522,0.0843,-62.89025946819895,TSL,donchian_breakout
1745619960000,1745623380000,BTCUSDT,LONG,94847.2,94708.0663596564,0.10540000000000001,-29.649029497946263,TSL,donchian_breakout
1745658240000,1745669520000,BTCUSDT,SHORT,94241.16,94241.16,0.1061,-14.998480614,BE,donchian_breakout
1745678460000,1745685720000,BTCUSDT,LONG,94246.85,94143.76488395607,0.1061,-25.92851399165223,TSL,donchian_breakout
1745696220000,1745700960000,BTCUSDT,LONG,94260.32,94130.55473507567,0.10600000000000001,-28.732192623418467,TSL,donchian_breakout
1745757060000,1745763540000,BTCUSDT,SHORT,93760.01,94139.94077638701,0.1066,-55.523221827428095,TSL,donchian_breakout
1745778840000,1745781600000,BTCUSDT,LONG,94233.08,94201.0809643463,0.1061,-18.389746041595625,TSL,donchian_breakout
1745798760000,1745800260000,BTCUSDT,SHORT,93644.01,93644.01,0.1067,-14.9877238005,BE,donchian_breakout
1745809140000,1745847120000,BTCUSDT,LONG,93621.64,94854.29219428165,0.1068,116.55033218051794,TSL,donchian_breakout
1745852820000,1745865360000,BTCUSDT,SHORT,94242.42,93987.31173956668,0.07880000000000001,8.978153776337269,TSL,donchian_breakout
1745865540000,1745874420000,BTCUSDT,LONG,94043.47,94505.97321205199,0.1063,34.13198708104569,TSL,donchian_breakout
1745876220000,1745877960000,BTCUSDT,SHORT,94322.04,94635.81799310967,0.10600000000000001,-48.28261698007765,TSL,donchian_breakout
1745881500000,1745889300000,BTCUSDT,LONG,94932.59,94932.59,0.1053,-14.994602590500001,BE,donchian_breakout
1745971860000,1745993160000,BTCUSDT,LONG,94379.99,94887.43400222658,0.10590000000000001,38.70575468441768,TSL,donchian_breakout
1746032940000,1746036420000,BTCUSDT,SHORT,93830.4,94334.78929441936,0.10650000000000001,-68.74715435055413,TSL,donchian_breakout
1746054240000,1746060840000,BTCUSDT,SHORT,94016.0,94297.60635446505,0.10500000000000001,-44.39836371924472,TSL,donchian_breakout
1746065220000,1746081960000,BTCUSDT,LONG,94777.63,94812.21367238523,0.10550000000000001,-11.352718943936114,TSL,donchian_breakout
1746084960000,1746086580000,BTCUSDT,LONG,95036.71,94997.19758644271,0.1052,-19.150381214798156,TSL,donchian_breakout
1746123720000,1746135000000,BTCUSDT,SHORT,96533.21,96514.08513549002,0.0998,-12.540928562795022,TSL,donchian_breakout
1746140520000,1746145380000,BTCUSDT,SHORT,96360.01,96688.61126791826,0.1037,-49.09030800223594,TSL,donchian_breakout
1746155100000,1746161100000,BTCUSDT,LONG,97087.3,96891.52136476334,0.10300000000000001,-35.15006337980472,TSL,donchian_breakout
1746178740000,1746181260000,BTCUSDT,SHORT,96611.77,96874.30038998288,0.10350000000000001,-42.19125157724971,TSL,donchian_breakout
1746209460000,1746213420000,BTCUSDT,LONG,97517.44,97027.72450138458,0.10250000000000001,-65.1514981291245,TSL,donchian_breakout
1746237060000,1746246960000,BTCUSDT,SHORT,96435.17,96549.82739203524,0.10360000000000001,-26.873440112211846,TSL,donchian_breakout
1746248940000,1746249300000,BTCUSDT,SHORT,96467.53,96467.53,0.10360000000000001,-14.991054162000001,BE,donchian_breakout
1746252900000,1746258120000,BTCUSDT,SHORT,96316.0,96351.80872306839,0.1038,-18.716134363589617,TSL,donchian_breakout
1746263520000,1746275880000,BTCUSDT,SHORT,96240.91,96084.08371371681,0.1039,1.3073260096821322,TSL,donchian_breakout
1746278820000,1746279120000,BTCUSDT,LONG,96245.72,96245.72,0.1039,-14.999895462000001,BE,donchian_breakout
1746296040000,1746303300000,BTCUSDT,LONG,96211.49,96332.08566379998,0.1039,-2.4740686647839985,TSL,donchian_breakout
1746313920000,1746323700000,BTCUSDT,SHORT,96153.66,96081.9792841658,0.10400000000000001,-7.539585417408337,TSL,donchian_breakout
1746340860000,1746342720000,BTCUSDT,SHORT,95880.31,95949.39372015817,0.1042,-22.190014986212134,TSL,donchian_breakout
1746359640000,1746362820000,BTCUSDT,SHORT,95382.26,95589.99024265508,0.1048,-36.78054829932598,TSL,donchian_breakout
1746384600000,1746387180000,BTCUSDT,SHORT,95389.06,95539.6340429315,0.1048,-30.787155050996105,TSL,donchian_breakout
1746390300000,1746393120000,BTCUSDT,LONG,95699.88,95673.1442308307,0.1044,-17.775722098549302,TSL,donchian_breakout
1746414000000,1746421380000,BTCUSDT,SHORT,94179.99,94352.74860977786,0.1061,-33.33218117230348,TSL,donchian_breakout
1746448080000,1746452340000,BTCUSDT,LONG,94338.01,93895.50073487853,0.10600000000000001,-61.87054620629819,TSL,donchian_breakout
1746460020000,1746466260000,BTCUSDT,SHORT,93664.14,94437.24960714385,0.1038,-94.89247040244793,TSL,donchian_breakout
1746477000000,1746478140000,BTCUSDT,SHORT,94116.01,94116.01,0.1062,-14.992680393,BE,donchian_breakout
1746480300000,1746480780000,BTCUSDT,LONG,94650.01,94362.18127025745,0.1056,-45.36447940941675,SL,donchian_breakout
1746524520000,1746526800000,BTCUSDT,SHORT,94124.46,94322.58905970187,0.1062,-36.05111359794353,TSL,donchian_breakout
1746572400000,1746585780000,BTCUSDT,LONG,96367.92,96754.52346238238,0.0548,13.248537312250498,TSL,donchian_breakout
1746585840000,1746591780000,BTCUSDT,SHORT,96720.21,96641.69240127034,0.1029,-6.843243908535207,TSL,donchian_breakout
1746595620000,1746599340000,BTCUSDT,SHORT,96396.0,96599.53222749679,0.1037,-36.11651951041081,TSL,donchian_breakout
1746599820000,1746602760000,BTCUSDT,SHORT,96497.83,96758.01949333781,0.10360000000000001,-41.971611015429076,TSL,donchian_breakout
1746618660000,1746623700000,BTCUSDT,LONG,97045.93,96900.45201712193,0.10300000000000001,-29.96659024726278,TSL,donchian_breakout
1746633960000,1746642780000,BTCUSDT,SHORT,96750.01,96750.01,0.1033,-14.9914140495,BE,donchian_breakout
1746658920000,1746662220000,BTCUSDT,LONG,97333.15,97023.08496299619,0.1027,-46.813968298315615,TSL,donchian_breakout
1746683640000,1746688020000,BTCUSDT,SHORT,98747.54,99114.9564319364,0.1012,-52.20030639114829,TSL,donchian_breakout
1746769740000,1746780000000,BTCUSDT,LONG,102969.36,102907.02978848467,0.0971,-21.045211624485393,TSL,donchian_breakout
1746812100000,1746824760000,BTCUSDT,LONG,103158.74,103111.6358678298,0.0424,-8.556613156613759,TSL,donchian_breakout
1746849420000,1746854340000,BTCUSDT,LONG,103222.23,103111.96395160629,0.09680000000000001,-25.65361596539746,TSL,donchian_breakout
1746909780000,1746910620000,BTCUSDT,LONG,103278.19,103234.57700161378,0.09680000000000001,-19.214565128103185,TSL,donchian_breakout
1746913200000,1746913440000,BTCUSDT,LONG,103279.02,103279.02,0.09680000000000001,-14.996113704000003,BE,donchian_breakout
1746916680000,1746931440000,BTCUSDT,LONG,103796.65,104066.87604436994,0.09630000000000001,11.00982490427145,TSL,donchian_breakout
1746957000000,1746960300000,BTCUSDT,LONG,104351.69,104351.69,0.09580000000000001,-14.995337853000002,BE,donchian_breakout
1746969660000,1746976380000,BTCUSDT,SHORT,104500.0,104500.0,0.0956,-14.9853,BE,donchian_breakout
1747025640000,1747027680000,BTCUSDT,LONG,104039.75,103788.66513597184,0.0961,-39.10848845403154,TSL,donchian_breakout
1747091040000,1747094940000,BTCUSDT,LONG,102967.88,102580.65152021061,0.0971,-52.568957195509626,TSL,donchian_breakout
1747119660000,1747123080000,BTCUSDT,LONG,102628.24,102643.15811083521,0.0974,-13.54205163664746,TSL,donchian_breakout
1747127100000,1747145460000,BTCUSDT,LONG,102925.08,103070.82302627507,0.0971,-0.850003786579058,TSL,donchian_breakout
1747148700000,1747170600000,BTCUSDT,LONG,103320.05,104400.63000640202,0.09670000000000001,89.42714430161055,TSL,donchian_breakout
1747175220000,1747196580000,BTCUSDT,SHORT,104145.54,103619.92585236738,0.0772,28.547791724385863,TSL,donchian_breakout
1747236840000,1747254840000,BTCUSDT,LONG,103482.26,103397.84534487077,0.0772,-18.49516947544392,TSL,donchian_breakout
1747255320000,1747258260000,BTCUSDT,LONG,103510.0,103583.438795676,0.0966,-7.9097319784447615,TSL,donchian_breakout
1747322100000,1747334880000,BTCUSDT,LONG,102224.63,102951.7474863744,0.0666,38.17746453709028,TSL,donchian_breakout
1747345920000,1747351020000,BTCUSDT,LONG,103312.75,103303.18464352452,0.069,-11.352384214610218,TSL,donchian_breakout
1747370040000,1747390260000,BTCUSDT,SHORT,103893.4,103810.52039722193,0.09620000000000001,-7.012820069409933,TSL,donchian_breakout
1747400160000,1747402500000,BTCUSDT,SHORT,103518.09,103773.79866372577,0.0966,-39.71975424959675,TSL,donchian_breakout
1747417980000,1747426980000,BTCUSDT,SHORT,103888.89,103809.89273490717,0.09620000000000001,-7.385930272393806,TSL,donchian_breakout
1747450020000,1747460700000,BTCUSDT,LONG,103357.59,103518.66695534861,0.08070000000000001,0.477724844410921,TSL,donchian_breakout
1747465560000,1747468440000,BTCUSDT,LONG,103534.39,103457.79152135986,0.0965,-22.372812326381798,TSL,donchian_breakout
1747469220000,1747470360000,BTCUSDT,SHORT,103365.56,103365.56,0.09670000000000001,-14.993174478,BE,donchian_breakout
1747492020000,1747499640000,BTCUSDT,LONG,102997.69,102882.77346897658,0.097,-26.12470722664016,TSL,donchian_breakout
1747502880000,1747508220000,BTCUSDT,LONG,103220.14,103011.0759300992,0.09680000000000001,-35.20978824292194,TSL,donchian_breakout
1747534440000,1747537620000,BTCUSDT,LONG,103319.99,103272.52837785556,0.09670000000000001,-19.572661256721794,TSL,donchian_breakout
1747545600000,1747549800000,BTCUSDT,LONG,103469.99,103469.99,0.0966,-14.992801551000003,BE,donchian_breakout
1747552440000,1747561380000,BTCUSDT,LONG,103529.19,103869.87195356982,0.0965,17.865301410597628,TSL,donchian_breakout
1747586760000,1747591140000,BTCUSDT,LONG,105574.69,104909.18887883787,0.0907,-74.67911755013827,TSL,donchian_breakout
1747603560000,1747613280000,BTCUSDT,LONG,104358.97,107037.83659499734,0.09580000000000001,241.44655924689428,TP,donchian_breakout
1747625940000,1747640520000,BTCUSDT,SHORT,104041.04,102970.33114581005,0.0901,82.48207435733575,TSL,donchian_breakout
1747640580000,1747655760000,BTCUSDT,LONG,103061.09,102976.23285317732,0.0847,-20.275921270128475,TSL,donchian_breakout
1747677780000,1747689960000,BTCUSDT,LONG,105543.71,105251.67594724694,0.094,-42.312275668068956,TSL,donchian_breakout
1747733520000,1747735920000,BTCUSDT,LONG,105340.99,105185.29251936814,0.0949,-29.75989907027966,TSL,donchian_breakout
1747756560000,1747766940000,BTCUSDT,LONG,105388.43,105388.43,0.08320000000000001,-13.152476064,BE,donchian_breakout
1747770180000,1747778700000,BTCUSDT,LONG,106612.7,106374.86051510608,0.050800000000000005,-20.19707188823671,TSL,donchian_breakout
1747782960000,1747792740000,BTCUSDT,LONG,106982.16,106440.18205702362,0.0844,-59.252572639416705,TSL,donchian_breakout
1747797000000,1747812180000,BTCUSDT,LONG,106943.98,106943.98,0.0935,-14.998893194999999,BE,donchian_breakout
1747918560000,1747945560000,BTCUSDT,LONG,111605.24,111123.83390384604,0.056,-36.31336248858359,TSL,donchian_breakout
1747953480000,1747962480000,BTCUSDT,LONG,111252.02,111252.02,0.0898,-14.985647094,BE,donchian_breakout
1748005320000,1748022480000,BTCUSDT,SHORT,108189.67,109488.48026608083,0.0309,-45.17792835431426,TSL,donchian_breakout
1748029800000,1748052900000,BTCUSDT,SHORT,108815.4,107732.22823328263,0.0918,84.52586398079262,TSL,donchian_breakout
1748054460000,1748063460000,BTCUSDT,LONG,107900.11,108294.53179811992,0.0926,21.508740633024985,TSL,donchian_breakout
1748070900000,1748073120000,BTCUSDT,LONG,108166.14,107783.69138244983,0.09240000000000001,-50.30357557643913,TSL,donchian_breakout
1748076180000,1748091240000,BTCUSDT,LONG,108029.79,108801.22721618495,0.0925,56.31529067773602,TSL,donchian_breakout
1748094900000,1748098620000,BTCUSDT,SHORT,108584.14,109009.52986689004,0.092,-54.14983097469877,SL,donchian_breakout
1748106540000,1748112060000,BTCUSDT,LONG,109114.29,108886.33461905368,0.0916,-35.85735580601103,TSL,donchian_breakout
1748120580000,1748121300000,BTCUSDT,SHORT,108848.01,108848.01,0.0918,-14.988370976999999,BE,donchian_breakout
1748139000000,1748142300000,BTCUSDT,SHORT,107524.91,108225.17322162526,0.093,-80.1730479158569,TSL,donchian_breakout
1748148720000,1748151600000,BTCUSDT,LONG,108210.16,107993.57971609368,0.09240000000000001,-34.99493739526976,TSL,donchian_breakout
1748189760000,1748194980000,BTCUSDT,SHORT,106774.0,107264.977910934,0.0669,-43.58582795816582,TSL,donchian_breakout
1748197140000,1748199660000,BTCUSDT,LONG,107391.12,107440.80786666079,0.0931,-10.374698977169537,TSL,donchian_breakout
1748200500000,1748204160000,BTCUSDT,LONG,107481.6,107489.52593241868,0.093,-14.25712431884976,TSL,donchian_breakout
1748205540000,1748208180000,BTCUSDT,LONG,107645.28,107485.24633334255,0.0903,-29.020754995092815,TSL,donchian_breakout
